,id,role_id,alias,title,roleReviewStatistics,growth,industry,salarySuggestion.locationName,salarySuggestion.suggestion.min,salarySuggestion.suggestion.max,salarySuggestion.salary_min,salarySuggestion.salary_max,salarySuggestion.salary_median,salarySuggestion.__typename,roleReviewStatistics.jobSatisfaction,roleReviewStatistics.__typename,growth.value,growth.__typename,salarySuggestion
878,engineering-team-lead,engineering-team-lead,engineering-team-lead,Engineering Team Leader,,,engineering,Australia,135000.0,195000.0,155000.0,175000.0,165000.0,SalarySuggestion,4.0,RoleReviewStats,,,
879,delivery-engineer,delivery-engineer,delivery-engineer,Delivery Engineer,,,engineering,Australia,85000.0,145000.0,105000.0,125000.0,115750.0,SalarySuggestion,,,,,
880,services-engineer,services-engineer,services-engineer,Services Engineer,,,engineering,Australia,80000.0,140000.0,100000.0,120000.0,107500.0,SalarySuggestion,3.4,RoleReviewStats,,,
881,engineering-technologist,engineering-technologist,engineering-technologist,Engineering Technologist,,,engineering,Australia,60000.0,105000.0,75000.0,90000.0,75000.0,SalarySuggestion,,,,,
882,study-manager,study-manager,study-manager,Study Manager,,,engineering,Australia,180000.0,240000.0,200000.0,220000.0,211000.0,SalarySuggestion,,,,,
883,communications-engineer,communications-engineer,communications-engineer,Communications Engineer,,,engineering,Australia,110000.0,170000.0,130000.0,150000.0,137500.0,SalarySuggestion,4.5,RoleReviewStats,,,
884,firmware-engineer,firmware-engineer,firmware-engineer,Firmware Engineer,,,engineering,Australia,80000.0,140000.0,100000.0,120000.0,105000.0,SalarySuggestion,5.0,RoleReviewStats,,,
885,manufacturing-engineer,manufacturing-engineer,manufacturing-engineer,Manufacturing Engineer,,,engineering,Australia,80000.0,140000.0,100000.0,120000.0,109999.0,SalarySuggestion,4.3,RoleReviewStats,,,
886,management-professional,management-professional,management-professional,Management Professional,,,engineering,Australia,100000.0,145000.0,115000.0,130000.0,122500.0,SalarySuggestion,,,17.5,Growth,
887,automation-engineer,automation-engineer,automation-engineer,Automation Engineer,,,engineering,Australia,90000.0,150000.0,110000.0,130000.0,119975.0,SalarySuggestion,3.8,RoleReviewStats,,,
888,infrastructure-officer,infrastructure-officer,infrastructure-officer,Infrastructure Officer,,,engineering,Australia,70000.0,100000.0,80000.0,90000.0,86963.0,SalarySuggestion,,,,,
889,field-engineer,field-engineer,field-engineer,Field Engineer,,,engineering,Australia,65000.0,125000.0,85000.0,105000.0,95000.0,SalarySuggestion,3.4,RoleReviewStats,,,
890,compliance-engineer,compliance-engineer,compliance-engineer,Compliance Engineer,,,engineering,Australia,70000.0,130000.0,90000.0,110000.0,93750.0,SalarySuggestion,,,,,
891,improvement-engineer,improvement-engineer,improvement-engineer,Improvement Engineer,,,engineering,Australia,90000.0,150000.0,110000.0,130000.0,119999.0,SalarySuggestion,,,8.4,Growth,
892,systems-engineer,systems-engineer,systems-engineer,Systems Engineer,,,engineering,Australia,90000.0,150000.0,110000.0,130000.0,117993.0,SalarySuggestion,3.8,RoleReviewStats,22.2,Growth,
893,technology-analyst,technology-analyst,technology-analyst,Technology Analyst,,,engineering,Australia,75000.0,105000.0,85000.0,95000.0,87499.0,SalarySuggestion,4.5,RoleReviewStats,,,
894,geotechnical-engineer,geotechnical-engineer,geotechnical-engineer,Geotechnical Engineer,,,engineering,Australia,105000.0,165000.0,125000.0,145000.0,134500.0,SalarySuggestion,3.8,RoleReviewStats,,,
895,logistics-engineer,logistics-engineer,logistics-engineer,Logistics Engineer,,,engineering,Australia,80000.0,140000.0,100000.0,120000.0,109999.0,SalarySuggestion,3.5,RoleReviewStats,,,
896,maintenance-manager,maintenance-manager,maintenance-manager,Maintenance Manager,,,engineering,Australia,95000.0,155000.0,115000.0,135000.0,124999.0,SalarySuggestion,4.0,RoleReviewStats,,,
897,stakeholder-manager,stakeholder-manager,stakeholder-manager,Stakeholder Manager,,,engineering,Australia,130000.0,190000.0,150000.0,170000.0,160000.0,SalarySuggestion,,,,,
898,alliance-manager,alliance-manager,alliance-manager,Alliance Manager,,,engineering,Australia,100000.0,160000.0,120000.0,140000.0,129999.0,SalarySuggestion,,,,,
899,biomedical-engineer,biomedical-engineer,biomedical-engineer,Biomedical Engineer,,,engineering,Australia,65000.0,110000.0,80000.0,95000.0,80000.0,SalarySuggestion,4.5,RoleReviewStats,8.4,Growth,
900,design-officer,design-officer,design-officer,Design Officer,,,engineering,Australia,75000.0,135000.0,95000.0,115000.0,112075.0,SalarySuggestion,2.0,RoleReviewStats,,,
901,draftperson_2,draftperson_2,draftperson_2,Draftsperson,,,engineering,Australia,55000.0,115000.0,75000.0,95000.0,85000.0,SalarySuggestion,3.9,RoleReviewStats,11.9,Growth,
902,engineering-technician,engineering-technician,engineering-technician,Engineering Technician,,,engineering,Australia,60000.0,120000.0,80000.0,100000.0,90000.0,SalarySuggestion,4.7,RoleReviewStats,,,
903,process-specialist,process-specialist,process-specialist,Process Specialist,,,engineering,Australia,90000.0,150000.0,110000.0,130000.0,120025.0,SalarySuggestion,3.0,RoleReviewStats,,,
904,interface-manager,interface-manager,interface-manager,Interface Manager,,,engineering,Australia,160000.0,220000.0,180000.0,200000.0,190000.0,SalarySuggestion,,,,,
905,engineer,engineer,engineer,Engineer,,,engineering,Australia,80000.0,140000.0,100000.0,120000.0,107500.0,SalarySuggestion,3.9,RoleReviewStats,10.5,Growth,
906,naval-architect,naval-architect,naval-architect,Naval Architect,,,engineering,Australia,100000.0,160000.0,120000.0,140000.0,130000.0,SalarySuggestion,3.0,RoleReviewStats,,,
907,electronics-technician,electronics-technician,electronics-technician,Electronics Technician,,,engineering,Australia,50000.0,110000.0,70000.0,90000.0,80000.0,SalarySuggestion,3.9,RoleReviewStats,,,
908,control-coordinator,control-coordinator,control-coordinator,Control Coordinator,,,engineering,Australia,65000.0,125000.0,85000.0,105000.0,95706.0,SalarySuggestion,,,,,
909,risk-coordinator,risk-coordinator,risk-coordinator,Risk Coordinator,,,engineering,Australia,70000.0,130000.0,90000.0,110000.0,104750.0,SalarySuggestion,4.0,RoleReviewStats,,,
910,shift-technician,shift-technician,shift-technician,Shift Technician,,,engineering,Australia,85000.0,145000.0,105000.0,125000.0,114999.0,SalarySuggestion,2.0,RoleReviewStats,,,
911,calibration-technician,calibration-technician,calibration-technician,Calibration Technician,,,engineering,Australia,55000.0,100000.0,70000.0,85000.0,72500.0,SalarySuggestion,4.0,RoleReviewStats,,,
912,surveillance-officer,surveillance-officer,surveillance-officer,Surveillance Officer,,,engineering,Australia,70000.0,130000.0,90000.0,110000.0,100000.0,SalarySuggestion,4.5,RoleReviewStats,,,
913,environmental-coordinator,environmental-coordinator,environmental-coordinator,Environmental Coordinator,,,engineering,Australia,85000.0,145000.0,105000.0,125000.0,117000.0,SalarySuggestion,,,,,
914,asset-officer,asset-officer,asset-officer,Asset Officer,,,engineering,Australia,55000.0,100000.0,70000.0,85000.0,80000.0,SalarySuggestion,5.0,RoleReviewStats,,,
915,civil-project-manager,civil-project-manager,civil-project-manager,Civil Project Manager,,,engineering,Australia,140000.0,200000.0,160000.0,180000.0,170000.0,SalarySuggestion,3.7,RoleReviewStats,10.2,Growth,
916,plant-technician,plant-technician,plant-technician,Plant Technician,,,engineering,Australia,65000.0,125000.0,85000.0,105000.0,95000.0,SalarySuggestion,3.5,RoleReviewStats,,,
917,technical-manager,technical-manager,technical-manager,Technical Manager,,,engineering,Australia,110000.0,170000.0,130000.0,150000.0,139886.0,SalarySuggestion,4.2,RoleReviewStats,,,
918,aquaculture-technician,aquaculture-technician,aquaculture-technician,Aquaculture Technician,,,farming-animals-conservation,Australia,55000.0,70000.0,60000.0,65000.0,60000.0,SalarySuggestion,3.2,RoleReviewStats,-4.9,Growth,
919,diver,diver,diver,Diver,,,farming-animals-conservation,Australia,65000.0,95000.0,75000.0,85000.0,80000.0,SalarySuggestion,5.0,RoleReviewStats,,,
920,dog-groomer,dog-groomer,dog-groomer,Dog Groomer,,,farming-animals-conservation,Australia,55000.0,70000.0,60000.0,65000.0,62499.0,SalarySuggestion,4.2,RoleReviewStats,14.9,Growth,
921,dog-trainer,dog-trainer,dog-trainer,Dog Trainer,,,farming-animals-conservation,Australia,40000.0,85000.0,55000.0,70000.0,63000.0,SalarySuggestion,5.0,RoleReviewStats,14.9,Growth,
922,veterinarian,veterinarian,veterinarian,Veterinarian,,,farming-animals-conservation,Australia,70000.0,130000.0,90000.0,110000.0,102500.0,SalarySuggestion,3.3,RoleReviewStats,19.7,Growth,
923,zookeeper,zookeeper,zookeeper,Zookeeper,,,farming-animals-conservation,,,,,,,,4.3,RoleReviewStats,14.9,Growth,
924,herd-manager,herd-manager,herd-manager,Herd Manager,,,farming-animals-conservation,,,,,,,,4.0,RoleReviewStats,,,
925,beekeeper,beekeeper,beekeeper,Beekeeper,,,farming-animals-conservation,Australia,60000.0,75000.0,65000.0,70000.0,65000.0,SalarySuggestion,4.7,RoleReviewStats,5.8,Growth,
926,veterinary-nurse,veterinary-nurse,veterinary-nurse,Veterinary Nurse,,,farming-animals-conservation,Australia,45000.0,90000.0,60000.0,75000.0,65000.0,SalarySuggestion,4.4,RoleReviewStats,15.4,Growth,
927,animal-attendant,animal-attendant,animal-attendant,Animal Attendant,,,farming-animals-conservation,Australia,45000.0,75000.0,55000.0,65000.0,59110.0,SalarySuggestion,4.1,RoleReviewStats,14.9,Growth,
928,livestock-manager,livestock-manager,livestock-manager,Livestock Manager,,,farming-animals-conservation,Australia,70000.0,115000.0,85000.0,100000.0,89999.0,SalarySuggestion,4.0,RoleReviewStats,,,
929,agronomist,agronomist,agronomist,Agronomist,,,farming-animals-conservation,Australia,65000.0,125000.0,85000.0,105000.0,93750.0,SalarySuggestion,4.4,RoleReviewStats,1.6,Growth,
930,park-ranger,park-ranger,park-ranger,Park Ranger,,,farming-animals-conservation,Australia,55000.0,85000.0,65000.0,75000.0,71302.0,SalarySuggestion,4.7,RoleReviewStats,-2.1,Growth,
931,farmhand,farmhand,farmhand,Farmhand,,,farming-animals-conservation,Australia,45000.0,90000.0,60000.0,75000.0,63749.0,SalarySuggestion,3.9,RoleReviewStats,3.4,Growth,
932,farm-manager,farm-manager,farm-manager,Farm Manager ,,,farming-animals-conservation,Australia,70000.0,130000.0,90000.0,110000.0,102300.0,SalarySuggestion,4.2,RoleReviewStats,,,
933,pen-rider,pen-rider,pen-rider,Pen Rider,,,farming-animals-conservation,Australia,35000.0,95000.0,55000.0,75000.0,62500.0,SalarySuggestion,,,1.0,Growth,
934,winemaker,winemaker,winemaker,Winemaker,,,farming-animals-conservation,Australia,75000.0,105000.0,85000.0,95000.0,92499.0,SalarySuggestion,4.4,RoleReviewStats,0.4,Growth,
935,stablehand,stablehand,stablehand,Stable Hand,,,farming-animals-conservation,Australia,20000.0,80000.0,40000.0,60000.0,49999.0,SalarySuggestion,3.8,RoleReviewStats,1.0,Growth,
936,farmer,farmer,farmer,Farmer,,,farming-animals-conservation,Australia,55000.0,100000.0,70000.0,85000.0,75000.0,SalarySuggestion,3.6,RoleReviewStats,,,
937,farm-assistant,farm-assistant,farm-assistant,Farm Assistant,,,farming-animals-conservation,Australia,45000.0,75000.0,55000.0,65000.0,62499.0,SalarySuggestion,4.2,RoleReviewStats,,,
938,overseer,overseer,overseer,Overseer,,,farming-animals-conservation,Australia,60000.0,105000.0,75000.0,90000.0,80000.0,SalarySuggestion,,,,,
939,veterinary-officer,veterinary-officer,veterinary-officer,Veterinary Officer,,,farming-animals-conservation,Australia,90000.0,120000.0,100000.0,110000.0,103841.0,SalarySuggestion,3.0,RoleReviewStats,19.7,Growth,
940,agricultural-technician,agricultural-technician,agricultural-technician,Agricultural Technician,,,farming-animals-conservation,Australia,45000.0,105000.0,65000.0,85000.0,74000.0,SalarySuggestion,,,-4.9,Growth,
941,farm-supervisor,farm-supervisor,farm-supervisor,Farm Supervisor,,,farming-animals-conservation,Australia,65000.0,95000.0,75000.0,85000.0,80000.0,SalarySuggestion,3.8,RoleReviewStats,,,
942,extension-officer,extension-officer,extension-officer,Extension Officer,,,farming-animals-conservation,Australia,55000.0,115000.0,75000.0,95000.0,84999.0,SalarySuggestion,5.0,RoleReviewStats,,,
943,deckhand,deckhand,deckhand,Deckhand,,,farming-animals-conservation,Australia,60000.0,75000.0,65000.0,70000.0,67500.0,SalarySuggestion,4.0,RoleReviewStats,-4.3,Growth,
944,station-manager,station-manager,station-manager,Station Manager,,,farming-animals-conservation,Australia,60000.0,120000.0,80000.0,100000.0,89999.0,SalarySuggestion,4.0,RoleReviewStats,,,
945,ranger,ranger,ranger,Ranger,,,farming-animals-conservation,Australia,60000.0,90000.0,70000.0,80000.0,70478.0,SalarySuggestion,4.6,RoleReviewStats,,,
946,horticultural-worker,horticultural-worker,horticultural-worker,Horticultural Worker,,,farming-animals-conservation,Australia,20000.0,65000.0,35000.0,50000.0,40000.0,SalarySuggestion,4.5,RoleReviewStats,,,
947,systems-operator,systems-operator,systems-operator,Systems Operator,,,farming-animals-conservation,Australia,55000.0,115000.0,75000.0,95000.0,85000.0,SalarySuggestion,1.0,RoleReviewStats,,,
948,biosecurity-officer,biosecurity-officer,biosecurity-officer,Biosecurity Officer,,,farming-animals-conservation,Australia,65000.0,95000.0,75000.0,85000.0,78201.0,SalarySuggestion,4.3,RoleReviewStats,11.8,Growth,
949,crew-supervisor,crew-supervisor,crew-supervisor,Crew Supervisor,,,farming-animals-conservation,Australia,115000.0,175000.0,135000.0,155000.0,144999.0,SalarySuggestion,,,,,
950,animal-technician,animal-technician,animal-technician,Animal Technician,,,farming-animals-conservation,Australia,45000.0,90000.0,60000.0,75000.0,65982.0,SalarySuggestion,3.9,RoleReviewStats,-4.9,Growth,
951,correctional-officer,correctional-officer,correctional-officer,Correctional Officer,,,government-defence,Australia,65000.0,80000.0,70000.0,75000.0,73729.0,SalarySuggestion,3.4,RoleReviewStats,5.3,Growth,
952,police-officer,police-officer,police-officer,Police Officer,,,government-defence,,,,,,,,3.2,RoleReviewStats,7.8,Growth,
953,prison-officer,prison-officer,prison-officer,Prison Officer,,,government-defence,Australia,60000.0,90000.0,70000.0,80000.0,72896.0,SalarySuggestion,3.0,RoleReviewStats,,,
954,border-force-officer,border-force-officer,border-force-officer,Border Force Officer,,,government-defence,Australia,40000.0,85000.0,55000.0,70000.0,62787.0,SalarySuggestion,4.3,RoleReviewStats,11.8,Growth,
955,translator,translator,translator,Translator,,,government-defence,Australia,60000.0,120000.0,80000.0,100000.0,87500.0,SalarySuggestion,4.0,RoleReviewStats,18.9,Growth,
956,probation-and-parole-officer,probation-and-parole-officer,probation-and-parole-officer,Probation And Parole Officer,,,government-defence,,,,,,,,3.0,RoleReviewStats,25.2,Growth,
957,firefighter,firefighter,firefighter,Firefighter,,,government-defence,Australia,50000.0,65000.0,55000.0,60000.0,55000.0,SalarySuggestion,4.7,RoleReviewStats,1.9,Growth,
958,governance-adviser,governance-adviser,governance-adviser,Governance Adviser,,,government-defence,Australia,70000.0,130000.0,90000.0,110000.0,99239.0,SalarySuggestion,,,,,
959,intelligence-manager,intelligence-manager,intelligence-manager,Intelligence Manager,,,government-defence,,,,,,,,,,,,
960,business-adviser,business-adviser,business-adviser,Business Adviser,,,government-defence,Australia,70000.0,130000.0,90000.0,110000.0,97500.0,SalarySuggestion,4.7,RoleReviewStats,,,
961,naval-architect,naval-architect,naval-architect,Naval Architect,,,government-defence,Australia,100000.0,160000.0,120000.0,140000.0,130000.0,SalarySuggestion,3.0,RoleReviewStats,,,
962,coordination-manager,coordination-manager,coordination-manager,Coordination Manager,,,government-defence,,,,,,,,,,,,
963,policy-adviser,policy-adviser,policy-adviser,Policy Adviser,,,government-defence,Australia,75000.0,135000.0,95000.0,115000.0,105000.0,SalarySuggestion,4.4,RoleReviewStats,8.7,Growth,
964,policy-manager,policy-manager,policy-manager,Policy Manager,,,government-defence,Australia,110000.0,170000.0,130000.0,150000.0,142464.0,SalarySuggestion,3.0,RoleReviewStats,5.7,Growth,
965,governance-specialist,governance-specialist,governance-specialist,Governance Specialist,,,government-defence,Australia,100000.0,160000.0,120000.0,140000.0,127603.0,SalarySuggestion,5.0,RoleReviewStats,,,
966,policy-officer,policy-officer,policy-officer,Policy Officer,,,government-defence,Australia,75000.0,120000.0,90000.0,105000.0,96928.0,SalarySuggestion,3.9,RoleReviewStats,8.7,Growth,
967,policy-analyst,policy-analyst,policy-analyst,Policy Analyst,,,government-defence,Australia,70000.0,115000.0,85000.0,100000.0,94393.0,SalarySuggestion,4.0,RoleReviewStats,8.7,Growth,
